Chromosome	Start	Final	Expression
chr24	622696	624435	7.547319466
chr24	834770	836209	4.91823915
chr24	628663	630261	4.539145988
chr24	630980	632533	4.531800102
chr24	633127	633951	4.961717705
chr24	634565	635836	5.156491174
chr24	637142	638281	4.587517622
chr24	639146	640558	5.008063928
chr24	642142	642720	4.023242387
chr24	644220	646703	8.001271651
chr24	649698	653945	6.715044526
chr24	655009	656178	4.987722612
chr24	657002	659239	4.910961455
chr24	660165	660977	2.547787872
chr24	662643	662984	7.67692633
chr24	664710	668675	8.549391974
chr24	670310	670558	6.465151934
chr24	672297	672932	6.465151934
chr24	674060	674380	4.05768362
chr24	675029	676534	4.886115908
chr24	677370	678893	5.220676469
chr24	680181	680903	4.594856272
chr24	681486	682322	3.80397863
chr24	683375	684610	3.317222069
chr24	686651	688213	8.408350134
chr24	689773	693606	6.608318446
chr24	698735	701542	6.659771046
chr24	710271	712439	6.036182784
chr24	714262	716745	5.562074595
chr24	719221	719583	2.195473749
chr24	720129	721700	4.297310298
chr24	722741	724825	6.226846225
chr24	726010	727110	3.958259632
chr24	727946	730321	4.94549794
chr24	730998	733952	5.405218798
chr24	734897	737173	4.942993448
chr24	738546	739346	5.779333162
chr24	740320	741378	6.321426314
chr24	741744	743516	5.170280591
chr24	744022	747291	5.753790162
chr24	748162	752430	6.042397682
chr24	753733	754512	5.743683164
chr24	755594	755860	4.642933139
chr24	757579	758010	10.21736663
chr24	760031	762046	8.110995535
chr24	763519	764175	9.249674827
chr24	765093	765749	9.40032289
chr24	766522	767658	5.591959472
chr24	768374	769294	5.372129336
chr24	772188	773693	7.377199124
chr24	774372	777968	6.550743818
chr24	779706	780173	5.334965898
chr24	781480	782460	5.068978051
chr24	786584	787012	4.796459228
chr24	790148	791149	6.047635858
chr24	792588	795626	6.440179555
chr24	796354	800670	7.022343551
chr24	801461	802204	4.778226406
chr24	802888	803628	4.324774117
chr24	806897	807391	10.12489789
chr24	808116	809306	4.649115605
chr24	811715	812242	7.803402986
chr24	813100	814119	5.873779282
chr24	816584	817879	10.0164225
chr24	818459	820027	5.890845823
chr24	820672	821508	5.36340441
chr24	822448	824889	7.542455845
chr24	825602	827836	6.344415391
chr24	828594	829304	5.501355505
chr24	829720	830211	5.350171219
chr24	830903	831955	7.396903739
chr24	832768	833544	7.153191327
chr24	838587	839033	0
chr25	1	372	0
chr25	1264	1456	0
chr25	177580	178113	2.897541354
chr25	179055	179153	2.897541354
chr25	257235	257735	9.613913385
chr25	258122	258622	8.975837329
chr25	260064	263342	6.446332071
chr25	265824	267044	5.534298012
chr25	273473	274540	4.888107175
chr25	275734	276996	6.846900127
chr25	279527	280447	4.17653891
chr25	284380	287886	6.538971682
chr25	288389	289120	5.893502055
chr25	293004	296063	5.629219482
chr25	298435	298818	5.051207752
chr25	301811	304903	5.894167796
chr25	307279	308529	5.426133517
chr25	313516	316932	5.938508786
chr25	317661	320966	5.98317105
chr25	325562	326446	4.576784751
chr25	327393	328731	5.259467945
chr25	329097	331789	5.259467945
chr25	332528	333283	3.877907436
chr25	334017	335039	4.257726613
chr25	335691	336224	9.719389684
chr25	338770	341391	4.895150514
chr25	343199	343987	3.915173339
chr25	344587	346398	4.769619992
chr25	347113	348438	4.880130469
chr25	349409	350752	5.718554822
chr25	351889	355554	5.777505447
chr25	356599	370707	8.448559871
chr25	373562	374050	4.494054928
chr25	375227	377503	7.235934142
chr25	380001	381273	5.721856542
chr25	382443	382699	5.721856542
chr25	384388	385683	3.750263182
chr25	387739	390240	8.191598009
chr25	391500	394448	4.685268279
chr25	395399	395968	5.633988349
chr25	397390	400203	6.848869411
chr25	403821	406397	5.906953666
chr25	408378	409703	6.180390945
chr25	805028	806365	5.207468103
chr25	806767	808560	6.631841597
chr25	808898	810031	5.985463494
chr25	810866	811798	4.630650685
chr25	813440	814747	4.625776004
chr25	815729	817642	5.571412793
chr25	818608	819600	4.4768999
chr25	820486	820998	3.706394878
chr25	821670	823349	4.500072051
chr25	824203	824604	3.650662633
chr25	825821	826192	3.187892453
chr25	827384	828745	5.060410507
chr25	830630	831613	5.215058872
chr25	833714	834604	4.60026022
chr25	835518	836501	6.438763818
chr25	836525	837505	6.438763818
chr25	838477	840210	5.87080019
chr25	841190	841627	3.722218679
chr25	842575	845088	5.353498666
chr25	847272	848441	7.136498685
chr25	851311	852405	4.626452249
chr25	853685	855406	6.256094595
chr25	856715	857419	5.617259614
chr25	858291	858680	2.695786692
chr25	862239	864398	6.610363091
chr25	867301	868053	5.071579325
chr25	868749	871634	7.80466394
chr25	873334	874119	6.448519495
chr25	874958	876085	7.029883421
chr25	876373	876946	7.029883421
chr25	877703	878148	7.029883421
chr25	878170	878598	7.029883421
chr25	879479	879781	7.59168153
chr25	881668	884118	5.89288517
chr25	2710	3075	2.217853184
chr25	9680	10984	5.091690943
chr25	11616	12176	4.198074326
chr25	12529	14247	5.061475837
chr25	14985	18800	7.442783845
chr25	19527	20042	2.595531704
chr25	20632	21090	5.982730646
chr25	21846	22202	5.626635885
chr25	22961	23623	4.524763427
chr25	25490	27124	6.198543027
chr25	29514	29876	3.47818295
chr25	33621	34929	6.217235399
chr25	36066	36199	6.217235399
chr25	37839	38606	6.217235399
chr25	39955	41859	5.867097716
chr25	42842	43231	4.624764447
chr25	44000	46138	5.36575766
chr25	46874	47521	3.481522683
chr25	48798	51266	6.056840775
chr25	52211	55360	5.685727206
chr25	56957	57658	3.942363648
chr25	58770	62900	7.159589373
chr25	65082	65993	4.575701439
chr25	68148	70289	5.449956006
chr25	71753	72739	5.945103617
chr25	73446	74006	3.897814985
chr25	74672	77305	5.273674321
chr25	78155	78424	3.905858785
chr25	79424	82885	6.752332197
chr25	84215	86275	6.816033887
chr25	87679	89448	5.934454082
chr25	91054	92901	4.617565968
chr25	93584	93856	4.262903131
chr25	94529	97777	6.152949834
chr25	98417	98968	3.605206714
chr25	100113	102029	4.840958451
chr25	104444	106426	6.09869349
chr25	108117	110375	5.3825272
chr25	111162	111536	4.083039433
chr25	112670	113209	3.980328035
chr25	114095	116593	5.365730542
chr25	117796	118401	4.556337912
chr25	119276	119578	3.043415381
chr25	120992	121879	5.159505772
chr25	123222	128027	6.083038086
chr25	129313	132366	5.494986685
chr25	133277	135388	5.933426019
chr25	136545	137690	4.632805037
chr25	139651	140052	4.037562308
chr25	143084	146527	5.192069123
chr25	148646	153715	5.19991331
chr25	160871	161395	7.186519049
chr25	170460	170963	6.026942726
chr25	172301	173998	4.587305855
chr25	175071	175793	6.547635159
chr25	179944	181914	6.195293432
chr25	188942	189829	4.779177538
chr25	191160	193085	4.8151617
chr25	194192	194782	6.634042757
chr25	195721	196701	5.67438937
chr25	197519	198091	4.188839425
chr25	199617	199916	5.098012949
chr25	200855	201160	3.219514455
chr25	202711	203958	4.510663481
chr25	204985	209409	4.779370574
chr25	211293	216140	6.066252649
chr25	217345	218250	5.70409068
chr25	219043	219531	3.895618432
chr25	220032	221813	4.834570189
chr25	222773	223060	4.54638423
chr25	226004	227911	5.412401913
chr25	231028	236193	7.057158758
chr25	240816	243989	8.604909992
chr25	244766	246391	5.784373323
chr25	251446	252511	8.134815248
chr25	252967	253427	8.134815248
chr25	253883	254719	9.117290026
chr25	255229	255777	6.078281813
chr25	412038	413276	5.955411297
chr25	415251	416441	5.53814795
chr25	417735	431681	7.976446342
chr25	431736	437363	7.976446342
chr25	440908	442377	8.715936646
chr25	444823	445320	5.778022303
chr25	446949	448568	5.280936216
chr25	450750	451157	3.435773145
chr25	451460	452197	4.526725502
chr25	453403	454845	6.608044827
chr25	457111	457473	4.232181576
chr25	458202	459779	6.580693388
chr25	461609	461896	5.832088669
chr25	462045	463214	5.832088669
chr25	464093	464455	9.898784759
chr25	465142	467685	5.436077788
chr25	468638	471829	5.238148806
chr25	472424	474256	4.982647226
chr25	475190	481336	6.610004772
chr25	482041	487701	5.66012861
chr25	488667	495551	6.42171795
chr25	497898	499430	5.449480689
chr25	500576	503779	6.008118838
chr25	504660	505943	5.913285182
chr25	506935	508920	5.292080886
chr25	510083	510850	4.894835841
chr25	512008	512262	5.566808817
chr25	513520	514074	5.021805059
chr25	514162	514473	5.021805059
chr25	516713	518827	4.296277918
chr25	519912	522968	6.022970399
chr25	523647	531362	6.99091429
chr25	532150	535047	4.57818635
chr25	536798	538219	6.455299706
chr25	539254	539964	4.767124938
chr25	540865	541665	5.171324241
chr25	543017	544204	5.682666816
chr25	545432	547210	5.109521776
chr25	549328	549978	6.555129806
chr25	551562	552968	6.748932835
chr25	553969	555495	5.457351933
chr25	561230	562015	5.461185638
chr25	564654	564916	6.353172758
chr25	566288	566738	6.353172758
chr25	567543	568862	6.617106503
chr25	569442	571763	7.899531666
chr25	572965	573894	5.071924812
chr25	579640	581757	6.353992779
chr25	582835	586569	4.854206293
chr25	587180	588562	4.27610193
chr25	588641	589306	4.27610193
chr25	589962	591602	5.053105543
chr25	593681	596509	7.450278504
chr25	597559	599403	5.169320205
chr25	600283	602526	4.908876258
chr25	605383	605691	4.774499646
chr25	607498	610089	6.886504147
chr25	612076	618945	6.401051613
chr25	622520	624085	6.261081215
chr25	624744	628322	4.256185895
chr25	629641	633156	5.944734109
chr25	634386	635366	7.815923822
chr25	636640	637077	4.778563176
chr25	638782	640620	6.713193859
chr25	641896	643218	5.431677245
chr25	644889	645590	5.208788303
chr25	646723	649608	6.790720122
chr25	650516	651121	4.904193352
chr25	652528	658302	6.882766022
chr25	659207	660061	3.743105214
chr25	661780	665274	7.771945194
chr25	665962	666357	3.993634778
chr25	668908	669960	6.583837766
chr25	670989	675701	6.102566581
chr25	676812	677753	3.363671434
chr25	678822	679745	4.493598764
chr25	681905	682333	5.514502909
chr25	683024	684472	5.595177578
chr25	687510	688430	8.364311045
chr25	689366	691972	4.721637188
chr25	693033	693935	7.133852096
chr25	694693	697734	6.208869415
chr25	699307	700155	4.863114398
chr25	702075	704633	8.231443013
chr25	706536	709544	5.62606718
chr25	711826	713778	5.583478067
chr25	714965	716530	5.669209472
chr25	717149	718456	6.138146586
chr25	719225	720358	5.26173746
chr25	721073	721732	4.23344588
chr25	722805	723224	4.957984049
chr25	723935	724519	4.050612982
chr25	725263	726447	5.888921689
chr25	726790	727839	4.947396841
chr25	728589	730073	5.697433205
chr25	730823	731479	2.462076374
chr25	732187	734121	4.456295289
chr25	735009	738230	4.854458883
chr25	739341	739679	3.845721621
chr25	740270	743485	6.126592313
chr25	745248	749666	6.177207344
chr25	751256	752980	5.551384257
chr25	754424	758407	5.031530262
chr25	760481	761320	6.858015065
chr25	763004	763921	6.949428914
chr25	765070	766179	6.941498509
chr25	768227	769378	6.419728401
chr25	770555	773689	5.224566245
chr25	774723	775805	5.500664098
chr25	776582	778213	6.15566042
chr25	779617	782280	5.926916466
chr25	783465	783935	5.448047515
chr25	784773	785696	5.079466679
chr25	786317	787321	4.376359419
chr25	789395	791200	4.81628999
chr25	792332	792970	5.612036546
chr25	793926	794825	5.957802818
chr25	797833	798732	5.847823033
chr25	799998	801212	6.056284842
chr25	802960	803670	6.857842301
chr26	293388	305744	8.984469533
chr26	306689	309025	5.528760239
chr26	310615	312264	5.812166948
chr26	313943	314515	4.852301848
chr26	315985	316971	5.39741049
chr26	317920	319323	3.637940137
chr26	320461	326037	6.897655676
chr26	326086	326259	6.897655676
chr26	327139	328425	5.019308777
chr26	329202	329582	4.990371975
chr26	332144	344662	7.006689468
chr26	345546	346937	5.339351278
chr26	348652	353874	7.366140147
chr26	356056	357666	6.342611733
chr26	358903	361176	4.242717664
chr26	361873	364782	5.079500599
chr26	365507	367043	6.115597499
chr26	368062	369965	6.115597499
chr26	371633	376921	4.418277417
chr26	377834	379792	5.343606525
chr26	380609	381853	4.823426045
chr26	382526	384547	4.974261047
chr26	386177	395290	6.341221884
chr26	396082	398007	7.33022811
chr26	400355	402442	5.264208169
chr26	408319	413253	8.268398205
chr26	414211	416760	5.80276127
chr26	418192	421821	5.270555831
chr26	422513	424288	4.370599629
chr26	425082	428675	6.858125078
chr26	430272	431300	4.755306632
chr26	432772	433608	4.590332177
chr26	434596	435840	4.173699938
chr26	437395	439287	8.51965105
chr26	441190	442668	5.686070244
chr26	443673	445445	4.044174016
chr26	446426	449125	6.066258843
chr26	450008	450592	5.846808234
chr26	451849	455130	5.459174857
chr26	457380	459134	6.164541132
chr26	460781	462391	5.095960592
chr26	465064	472290	6.969805831
chr26	475030	478500	5.992588203
chr26	483614	485941	5.881964515
chr26	491054	495124	7.142582214
chr26	498338	499270	7.915684378
chr26	501201	503339	6.184293577
chr26	504236	507256	6.36262671
chr26	508940	510898	6.232804121
chr26	512376	512840	8.082905876
chr26	515535	515945	5.472757579
chr26	520966	525483	6.597102161
chr26	527413	528618	4.933626927
chr26	529444	530103	5.28005669
chr26	531933	533126	5.830050625
chr26	534210	536654	6.822689799
chr26	539196	544814	6.188036788
chr26	549224	551281	7.989560748
chr26	552698	554461	7.255931486
chr26	555452	556099	7.372657325
chr26	556161	556895	7.372657325
chr26	558811	560811	5.323191205
chr26	562039	563724	7.838406592
chr26	567459	568748	7.298602088
chr26	569957	570220	8.414305118
chr26	570894	571157	8.13299881
chr26	571946	572932	4.569014583
chr26	573701	575512	4.650156377
chr26	575919	576509	3.015579799
chr26	582038	583081	8.357290532
chr26	585264	586274	8.132224264
chr26	586914	587300	7.488578622
chr26	587402	587503	7.488578622
chr26	589445	591565	6.426403336
chr26	592798	595875	6.532416135
chr26	600488	600946	6.503866735
chr26	601019	602500	6.503866735
chr26	603587	605137	5.734409673
chr26	605812	607245	5.988318142
chr26	608222	608518	3.772018741
chr26	609530	610631	4.89649469
chr26	611562	612064	4.89649469
chr26	617527	618516	3.827381681
chr26	619643	627949	6.727489108
chr26	628795	629649	3.668974935
chr26	631729	633564	4.890279323
chr26	638806	646065	7.671339894
chr26	647437	650058	4.69212638
chr26	651159	654119	4.960791179
chr26	655202	656458	4.341094675
chr26	657692	658327	5.578904063
chr26	658342	659388	5.578904063
chr26	661933	670752	6.562791116
chr26	671750	673954	6.322648793
chr26	677492	678445	3.194620323
chr26	679690	683358	5.984005001
chr26	684731	685711	4.947509678
chr26	687594	688496	6.262119799
chr26	689814	695243	6.500871566
chr26	696981	698051	5.318370764
chr26	701601	710105	8.929959555
chr26	712088	714493	7.508942009
chr26	719747	720994	5.402059382
chr26	721817	722437	5.051519592
chr26	726630	727310	5.306640787
chr26	729797	730843	6.50375146
chr26	732028	734211	4.713408207
chr26	735040	735324	3.609700993
chr26	736163	738430	5.916801217
chr26	739295	740371	8.35985976
chr26	741816	744503	4.95967765
chr26	747503	750751	6.268842077
chr26	752009	756055	5.936555136
chr26	759119	760069	5.070617235
chr26	762675	762704	5.49161232
chr26	764636	765298	5.49161232
chr26	768499	771546	5.722551477
chr26	775974	781307	8.253653178
chr26	783586	795058	7.274653728
chr26	795120	795220	7.274653728
chr26	795334	795939	7.274653728
chr26	796539	797309	4.752520128
chr26	798332	798673	3.62774389
chr26	799691	801376	5.925209209
chr26	803688	810437	7.788687592
chr26	814247	821716	8.285766168
chr26	821823	822689	8.285766168
chr26	822735	823733	8.285766168
chr26	823791	824081	8.285766168
chr26	824127	824590	8.285766168
chr26	824834	825650	8.285766168
chr26	827898	832616	6.416175989
chr26	833287	834498	6.388257506
chr26	835710	836150	4.660081067
chr26	837246	838841	5.220040958
chr26	840232	842895	4.119645841
chr26	843677	843928	9.32846137
chr26	844980	846314	4.154184008
chr26	847104	848510	4.941385771
chr26	849752	852223	5.676181187
chr26	853525	855747	5.514847789
chr26	856948	857751	3.915787637
chr26	859620	860426	6.250899125
chr26	860960	862177	5.98672232
chr26	862917	866642	6.174049871
chr26	867965	868293	6.08117814
chr26	870112	870979	6.08117814
chr26	872054	874270	5.960711564
chr26	875538	875921	10.32544059
chr26	877093	877476	10.23503946
chr26	878642	881224	5.766488651
chr26	882291	884339	5.756194726
chr26	886750	896583	7.537862849
chr26	896709	896780	7.537862849
chr26	896800	898689	7.537862849
chr26	899711	913770	7.815063795
chr26	913829	913895	7.815063795
chr26	913952	914890	7.815063795
chr26	917417	920191	4.83327826
chr26	920692	921372	4.512641418
chr26	922133	923461	5.918537573
chr26	924955	926889	5.737547021
chr26	928380	929372	4.288222968
chr26	930812	934687	5.327513137
chr26	935372	936037	4.354766509
chr26	936715	938031	4.961705882
chr26	938805	939173	4.095351815
chr26	939839	940528	4.756567709
chr26	943076	947761	7.040673784
chr26	950221	950601	4.207925246
chr26	950833	951165	4.207925246
chr26	952153	952584	3.512953499
chr26	953748	955205	6.899160902
chr26	956876	958345	5.243493789
chr26	959430	961079	6.359710811
chr26	964134	966488	4.443938124
chr26	968907	969191	5.013876508
chr26	972276	973826	5.777029674
chr26	976246	977553	9.745057634
chr26	978965	979420	4.233270915
chr26	981269	983740	7.267944923
chr26	985359	985823	4.290203568
chr26	986690	989137	5.189030386
chr26	990099	991463	4.361801969
chr26	992518	993351	4.935647662
chr26	994070	994312	4.606640959
chr26	995659	996813	4.710520511
chr26	1000464	1002212	5.488242122
chr26	1004332	1006833	5.767230863
chr26	1008207	1011677	6.009210045
chr26	1011777	1012010	6.009210045
chr26	1016111	1017244	7.018070708
chr26	1019550	1019885	3.306402934
chr26	1022633	1023490	5.27705022
chr26	1023933	1024736	5.409600295
chr26	1025449	1026243	6.299361211
chr26	2474	3562	5.260905303
chr26	4738	5193	5.937297979
chr26	6418	9339	7.277457599
chr26	9483	9696	5.231633049
chr26	10518	11341	5.231633049
chr26	12077	12880	5.81512108
chr26	16443	17351	5.109642673
chr26	17736	18545	6.256741304
chr26	19274	19441	6.256741304
chr26	19931	21001	6.57763452
chr26	21768	22475	4.463580245
chr26	24604	25311	4.801141108
